source	target
112379	C11orf91
112385	CD59
112398	CD59
112409	FBXO3
112409	RP11-646J21.5
112410	RP11-646J21.6
112443	AC132216.1
112447	LMO2
112490	CAPRIN1
112507	NAT10
112583	ABTB2
112606	CAT
112628	ELF5
112659	EHF
112750	PDHX
112751	APIP
112751	PDHX
112755	MIR1343
112827	CD44
112827	RP4-607I7.1
112857	CD44
112857	RP1-68D18.4
112878	RP1-68D18.3
112914	RP4-683L5.1
112914	SLC1A2
112946	PAMR1
112978	FJX1
112992	TRIM44
113055	RP11-698N11.2
113060	LDLRAD3
113136	LINC00610
113139	COMMD9
113143	PRR5L
113180	RP11-219O3.2
113198	RAG1
113198	TRAF6
113221	C11orf74
113221	RAG2
113222	RAG2
114681	RNU6-365P
114785	LRRC4C
115405	API5
115419	RP11-484D2.2
115419	TTC17
115432	RP11-484D2.5
115495	HSD17B12
115495	MIR670
115495	MIR670HG
115501	HSD17B12
115501	MIR129-2
115586	ALKBH3
115586	RP11-613D13.5
115603	ALKBH3-AS1
115603	RP11-613D13.4
115604	C11orf96
115628	ACCSL
115636	ACCS
115636	CTD-2609K8.3
115641	EXT2
115704	ALX4
115773	CD82
115779	RP11-58K22.4
115779	RP11-58K22.5
115801	TSPAN18
115859	TP53I11
115890	PRDM11
115925	CTD-2560E9.3
115930	CTD-2560E9.5
115942	SYT13
116049	CHST1
116049	RP11-495O11.1
116054	CHST1
116070	CTD-2210P24.3
116073	CTD-2210P24.4
116076	CTD-2210P24.6
116076	SLC35C1
116086	CRY2
116097	MAPK8IP1
116099	C11orf94
116099	GYLTL1B
116099	PEX16
116099	RP11-618K13.2
116165	PHF21A
116202	CREB3L1
116202	CTD-2589M5.4
116213	DGKZ
116224	DGKZ
116224	MDK
116225	CHRM4
116287	AMBRA1
116289	ATG13
116289	HARBI1
116290	ATG13
116290	HARBI1
116303	ARHGAP1
116303	ZNF408
116306	F2
116316	SNORD67
116318	SNORD67
116359	LRP4
116364	C11orf49
116419	RP11-390K5.3
116428	ARFGAP2
116428	PACSIN3
116428	RP11-390K5.6
116429	PACSIN3
116429	RP11-390K5.1
116432	DDB2
116432	RN7SL772P
116432	RP11-17G12.2
116438	ACP2
116438	NR1H3
116442	MADD
116442	NR1H3
116442	RP11-17G12.3
116464	MYBPC3
116469	AC090559.2
116469	SPI1
116475	SLC39A13
116476	PSMC3
116476	RP11-750H9.5
116476	SLC39A13
116477	RNU6-1302P
116480	RAPSN
116510	CELF1
116510	NDUFS3
116510	PTPMT1
116510	RN7SL652P
116512	RNU5E-10P
116513	KBTBD4
116514	KBTBD4
116514	NDUFS3
116516	C1QTNF4
116516	FAM180B
116517	C1QTNF4
116525	MTCH2
116538	AGBL2
116542	FNBP4
116551	FNBP4
116570	NUP160
116600	PTPRJ
116607	AC103828.1
116673	OR4X1
116691	OR4S1
116703	OR4C5
117115	FOLH1
118869	OR4A15
118922	OR4C15
118923	OR4C16
118935	OR4C11
118947	OR4P4
118948	OR4S2
118954	OR4C6
118979	OR5D13
118985	OR5D14
118989	OR5L1
118991	OR5D18
118997	OR5D16
119014	OR5W2
119019	OR5I1
119026	OR10AG1
119041	OR5AS1
119060	OR8H2
119060	OR8I2
119060	OR8I4P
119063	OR5BN2P
119063	OR8H3
119067	OR5BN1P
119067	OR8J3
119072	OR8K5
119079	OR5J2
119099	OR5T2
119104	OR5T3
119125	OR8K3
119130	OR8K1
119137	OR8J1
119142	OR8U1
119154	OR5AL1
119154	OR5R1
119166	OR5M3
119166	OR5M9
119188	OR5M11
119204	OR5M10
119214	OR5M1
119223	OR5AP2
119227	OR2AH1P
119227	OR5AR1
119235	OR9G1
119245	OR9G4
119396	APLNR
119411	TNKS1BP1
119412	RP11-872D17.4
119415	P2RX3
119415	SSRP1
119424	PRG3
119427	PRG2
119440	RP11-872D17.8
119440	SLC43A3
119447	RN7SKP259
119447	RTN4RL2
119448	RP11-624G17.3
119458	SLC43A1
119460	TIMM10
119464	SMTNL1
119469	RPS4XP13
119469	UBE2L6
119473	SERPING1
119486	MIR130A
119488	AP000662.4
119488	CLP1
119488	YPEL4
119493	ZDHHC5
119506	MED19
119506	TMX2-CTNND1
119506	TMX2
119513	C11orf31
119514	BTBD18
119514	C11orf31
119514	RP11-691N7.6
119515	CTNND1
119585	OR9Q1
119585	RNU6-899P
119588	OR6Q1
119609	OR9I1
119630	OR9Q2
119636	OR1S1
119639	OR10Q1
119652	OR10W1
119689	OR5B17
119701	OR5B3
119708	OR5B2
119720	OR5B21
119740	LPXN
119740	ZFP91-CNTF
119740	ZFP91
119750	CNTF
119785	GLYAT
119840	AP001652.1
119840	GLYATL1
119840	GLYATL2
119915	AP001258.4
119915	AP001258.5
119915	FAM111A
119924	DTX4
119936	MPEG1
119936	RN7SL42P
119989	OR5AN1
120010	OR5A2
120012	OR5A1
120016	OR4D6
120021	OR4D10
120032	OR4D9
120039	RNU7-58P
120052	AP000442.1
120052	OSBP
120065	AP000640.2
120065	PATL1
120091	AP000640.10
120091	OR10V2P
120091	STX3
120105	STX3
120108	MRPL16
120117	GIF
120128	TCN1
120184	OOSP2
120188	MS4A3
120198	MS4A2
120238	MS4A6A
120261	MS4A4E
120288	MS4A6E
120297	MS4A14
120297	MS4A7
120319	MS4A5
120324	MS4A1
120335	MS4A12
120344	MS4A13
120396	MS4A8
120401	MS4A18
120421	MS4A10
120426	RP11-804A23.1
120431	CCDC86
120431	RP11-804A23.2
120432	CCDC86
120432	PTGDR2
120432	RP11-804A23.4
120435	ZP1
120449	PRPF19
120449	RP11-881M11.2
120451	RP11-881M11.1
120451	TMEM109
120456	RP11-881M11.4
120456	TMEM132A
120460	SLC15A3
120460	TMEM132A
120463	CD6
120466	RNU6-933P
120488	CD5
120504	VPS37C
120525	DDB1
120525	VWCE
120537	DAK
120537	DDB1
120539	DAK
120539	DDB1
120544	CYB561A3
120544	TMEM138
120553	TMEM216
120572	LRRC10B
120572	MIR4488
120585	SYT7
120606	DAGLA
120618	MYRF
120618	RP11-467L20.10
120619	RP11-467L20.10
120622	FADS2
120622	FEN1
120622	MIR611
120622	TMEM258
120628	FADS1
120628	MIR1908
120629	FADS1
120629	FADS2
120638	FADS3
120641	FADS3
120641	RAB3IL1
120646	RAB3IL1
120653	BEST1
120657	AP003733.1
120657	FTH1
120692	INCENP
120704	SCGB1D1
120716	SCGB2A1
120754	SCGB1D4
120761	ASRGL1
120761	NPM1P35
120761	RP11-703H8.7
120772	ASRGL1
120772	CTD-2531D15.5
120772	SCGB1A1
120774	CTD-2531D15.4
120781	AP003064.1
120798	AHNAK
120798	RP11-864I4.3
120799	AHNAK
120799	RP11-864I4.4
120801	AHNAK
120804	EEF1G
120804	MIR3654
120804	TUT1
120806	MIR3654
120806	TUT1
120808	EML3
120808	MTA2
120808	RP11-831H9.3
120811	B3GAT3
120811	EML3
120811	GANAB
120811	ROM1
120817	GANAB
120817	INTS5
120819	C11orf48
120819	METTL12
120819	RP11-831H9.11
120819	SNORA57
120820	C11orf48
120820	C11orf83
120821	C11orf48
120821	C11orf83
120824	UBXN1
120825	LRRN4CL
120828	BSCL2
120828	GNG3
120832	HNRNPUL2-BSCL2
120832	HNRNPUL2
120832	TTC9C
120836	ZBTB3
120837	POLR2G
120841	RP11-727F15.11
120841	TAF6L
120843	RP11-727F15.12
120843	TMEM179B
120843	TMEM223
120845	NXF1
120847	RN7SL119P
120847	RNU6-118P
120847	STX5
120849	RP11-727F15.9
120849	STX5
120849	WDR74
120852	RNU2-2P
120852	WDR74
120856	SNHG1
120857	SLC3A2
120857	SNHG1
120868	AP000438.2
120872	CHRM1
120880	SLC22A6
120888	SLC22A8
120927	SLC22A24
120952	SLC22A25
120991	SLC22A9
121034	HRASLS5
121039	LGALS12
121048	RARRES3
121056	HRASLS2
121066	PLA2G16
121066	RP11-697H9.3
121071	RP11-697H9.2
121071	RP11-697H9.4
121080	ATL3
121083	RTN3
121106	C11orf84
121113	MARK2
121121	RNU6-1306P
121134	RCOR2
121139	NAA40
121143	AP000721.4
121143	COX8A
121143	RNU6-45P
121144	MACROD1
121144	OTUB1
121160	RP11-21A7A.4
121165	FLRT1
121168	RP11-21A7A.3
121178	MACROD1
121180	STIP1
121186	FERMT3
121192	FERMT3
121192	NUDT22
121192	TRPT1
121193	DNAJC4
121193	FKBP2
121193	PPP1R14B
121193	RP11-783K16.13
121193	RP11-783K16.14
121193	RP11-783K16.5
121193	VEGFB
121195	PLCB3
121196	BAD
121196	GPR137
121198	BAD
121198	GPR137
121199	ESRRA
121199	GPR137
121199	KCNK4
121199	RP11-783K16.10
121199	TEX40
121201	ESRRA
121201	PRDX5
121201	TRMT112
121204	AP003774.1
121205	CCDC88B
121207	CCDC88B
121207	RPS6KA4
121209	MIR1237
121226	AP003774.4
121248	SLC22A11
121251	NRXN2
121251	SLC22A12
121254	AP001092.4
121254	NRXN2
121255	NRXN2
121267	NRXN2
121269	PYGM
121269	RASGRP2
121272	PYGM
121278	AP001462.6
121278	RP11-869B15.1
121278	SF1
121280	CDC42BPG
121280	MAP4K2
121280	MEN1
121281	CDC42BPG
121288	AP001187.1
121288	EHD1
121289	MIR192
121289	MIR194-2
121289	RP11-665N17.4
121293	ATG2A
121293	PPP2R5B
121298	GPHA2
121309	BATF2
121311	ARL2
121311	RP11-399J13.3
121314	AP000436.4
121314	ARL2
121314	SAC3D1
121314	SNX15
121317	NAALADL1
121319	CDCA5
121319	ZFPL1
121320	TMEM262
121320	VPS51
121320	ZFPL1
121325	AP003068.9
121325	TM7SF2
121325	VPS51
121326	AP003068.12
121326	ZNHIT2
121328	FAU
121328	MRPL49
121329	MRPL49
121329	SYVN1
121333	HIGD1AP10
121333	RNU2-23P
121338	SPDYC
121339	AP003068.18
121339	AP003068.23
121339	CAPN1
121339	PGAM1P8
121349	POLA2
121361	CDC42EP2
121363	DPF2
121368	TIGD3
121370	RP11-867O8.5
121373	FRMD8
121373	SLC25A45
121377	NEAT1
121380	NEAT1
121382	AP000769.1
121389	MALAT1
121396	SCYL1
121400	LTBP3
121403	EHBP1L1
121403	FAM89B
121403	SSSCA1
121405	AP001362.1
121405	EHBP1L1
121405	KCNK7
121409	MAP3K11
121409	PCNXL3
121413	MIR4690
121413	SIPA1
121415	MIR4489
121415	RELA
121415	SIPA1
121419	KAT5
121420	KAT5
121420	RNASEH2C
121432	AP001266.1
121432	AP5B1
121432	OVOL1-AS1
121432	OVOL1
121433	OVOL1
121433	RP11-770G2.5
121439	SNX32
121442	CFL1
121442	MUS81
121443	CFL1
121443	EFEMP2
121443	MUS81
121444	CTSW
121444	FIBP
121445	CCDC85B
121447	FOSL1
121449	C11orf68
121449	DRAP1
121458	SART1
121463	BANF1
121463	CST6
121463	EIF1AD
121464	CATSPER1
121469	GAL3ST3
121469	SF3B2
121470	SF3B2
121473	PACS1
121473	RP11-1167A19.2
121508	PACS1
121508	RP11-755F10.1
121510	KLC2
121510	RP11-755F10.3
121512	RAB1B
121512	RP11-867G23.2
121514	CNIH2
121514	RP11-867G23.3
121514	RP11-867G23.4
121519	RP11-867G23.13
121525	RP11-867G23.12
121529	BRMS1
121530	B3GNT1
121530	RP11-867G23.8
121537	RNU1-84P
121537	RP11-867G23.9
121538	RP11-867G23.10
121543	NPAS4
121547	SNORA43
121552	CTD-3074O7.5
121552	DPP3
121552	MRPL11
121552	PELI3
121557	CTD-3074O7.11
121559	BBS1
121565	ACTN3
121565	ZDHHC24
121566	CTD-3074O7.2
121566	CTSF
121570	CCDC87
121570	CCS
121574	RBM14
121574	RBM14-RBM4
121574	RBM4
121574	RNU4-39P
121582	RBM4
121587	RBM4B
121587	RP11-658F2.8
121592	RBM4B
121601	C11orf80
121601	RN7SL12P
121601	SPTBN2
121616	RCE1
121618	LRFN4
121618	PC
121633	RNU7-23P
121646	PC
121654	U3
121656	SYT12
121669	RHOD
121683	KDM2A
121705	AP001885.1
121719	ADRBK1
121720	ADRBK1
121720	ANKRD13D
121721	ANKRD13D
121721	SSH3
121730	AP003419.11
121730	CLCF1
121730	POLD4
121730	RN7SKP239
121731	CLCF1
121734	CARNS1
121734	PPP1CA
121734	RAD9A
121734	RNU6-1238P
121734	TBC1D10C
121735	CARNS1
121735	PPP1CA
121736	AP003419.16
121736	PTPRCAP
121736	RPS6KB2
121737	CORO1B
121738	CABP4
121738	CTC-1337H24.1
121738	CTC-1337H24.2
121738	GPR152
121738	TMEM134
121739	AIP
121740	AIP
121740	CDK2AP2
121740	PITPNM1
121742	CABP2
121757	GSTP1
121765	C11orf72
121765	DOC2GP
121765	NDUFV1
121765	RP11-655M14.12
121771	NUDT8
121773	TBX10
121775	ACY3
121775	AP003385.2
121778	ALDH3B2
121778	RPL37P2
121848	ALDH3B1
121848	UNC93B1
121851	NDUFS8
121851	RP5-901A4.1
121853	NDUFS8
121853	TCIRG1
121870	CHKA
121870	CTD-2655K5.1
121900	SUV420H1
121910	C11orf24
121937	PPP6R3
121947	AP000807.1
121947	AP000807.2
122008	GAL
122025	MTL5
122047	CPT1A
122060	IGHMBP2
122060	MRPL21
122068	RP11-757G1.5
122073	MRGPRD
122080	MRGPRF
122080	RP11-554A11.6
122086	TPCN2
122132	MYEOV
122209	CCND1
122217	ORAOV1
122219	FGF19
122230	AP001888.1
122230	FGF4
122237	FGF3
122295	ANO1-AS2
122295	RNU6-1175P
122295	RP11-626H12.3
122296	ANO1
122314	ANO1-AS1
122316	FADD
122316	RP11-805J14.5
122323	PPFIA1
122337	CTA-797E19.2
122337	PPFIA1
122348	AP000487.4
122352	AP000487.6
122352	PPFIA1
122357	AP000487.5
122357	CTTN
122400	SHANK2-AS1
122401	SHANK2-AS2
122451	SHANK2-AS3
122504	SHANK2
122547	DHCR7
122547	NADSYN1
122547	RP11-660L16.2
122564	KRTAP5-7
122564	KRTAP5-8
122649	RNF121
122649	RP11-849H4.2
122666	IL18BP
122666	RNF121
122671	NUMA1
122671	RP11-849H4.4
122688	RNU6-292P
122694	AP002490.1
122694	MIR3165
122694	NUMA1
122697	LRTOMT
122697	NUMA1
122704	ANAPC15
122704	LAMTOR1
122704	LRTOMT
122705	ANAPC15
122705	FOLR3
122721	FOLR1
122726	FOLR2
122726	INPPL1
122726	PHOX2A
122727	PHOX2A
122740	AP000593.7
122740	CLPB
122756	RP11-45F15.1
122756	RP11-45F15.2
122770	RP11-7N14.1
122778	CLPB
122818	PDE2A
122818	RP11-169D4.1
122818	RP11-169D4.2
122819	MIR139
122819	PDE2A
122821	RNU7-105P
122826	PDE2A
122826	RP11-31L22.3
122833	PDE2A
122835	ARAP1-AS1
122835	ARAP1
122837	ARAP1-AS2
122837	ARAP1
122837	RPS12P20
122842	STARD10
122846	ARAP1
122846	STARD10
122850	ATG16L2
122858	RNU6-672P
122933	FCHSD2
122957	P2RY2
122957	RP11-800A3.2
122968	P2RY6
122978	ARHGEF17
122978	RP11-800A3.7
122992	RELT
122995	RELT
122995	RP11-809N8.2
123000	RP11-809N8.4
123054	FAM168A
123061	AP000860.2
123061	PLEKHB1
123080	RP11-456I15.2
123085	RAB6A
123085	RP11-707G14.1
123089	MRPL48
123108	COA4
123108	PAAF1
123127	DNAJB13
123129	RP11-167N4.2
123132	UCP2
123141	UCP3
123190	C2CD3
123190	PPME1
123208	SNORA7
123229	P4HA3
123229	RP11-632K5.3
123255	MIR548AL
123255	PGM2L1
123255	RP11-702H23.4
123270	KCNE3
123270	RP11-702H23.6
123272	KCNE3
123283	AP001372.2
123283	LIPT2
123283	POLD3
123322	RANP3
123332	CHRDL2
123332	MIR4696
123332	SNORD43
123339	CHRDL2
123344	RNF169
123344	RP11-864N7.2
123410	AP001992.1
123410	SPCS2
123410	XRRA1
123413	NEU3
123446	SLCO2B1
123480	CTD-2562J17.7
123482	CTD-2562J17.9
123496	MIR326
123499	ARRB1
123510	RPS3
123510	SNORD15A
123513	SNORD15B
123515	KLHL35
123537	GDPD5
123543	SERPINH1
123546	CTD-2530H12.4
123596	MOGAT2
123603	DGAT2
123616	DGAT2
123616	RP11-535A19.1
123712	CTD-2011F17.2
123720	RP11-619A14.2
123724	WNT11
123760	PRKRIR
123760	RP11-111M22.2
123771	C11orf30
123771	RP11-111M22.3
123827	AP001189.4
123827	RP11-672A2.4
123830	LRRC32
123830	RP11-672A2.3
123873	ACER3
123876	AP002498.1
123906	CTD-2547H18.1
123929	CAPN5
123931	OMP
123933	MYO7A
123973	GDPD4
124025	DKFZP434E1119
124025	PAK1
124043	RNU7-59P
124049	AQP11
124063	CLNS1A
124109	AAMDC
124109	AP000580.1
124109	RSF1
124111	AAMDC
124111	RP11-91P24.5
124137	INTS4
124140	RP11-7I15.3
124144	KCTD14
124144	RP11-7I15.4
124147	KCTD14
124153	THRSP
124157	NDUFC2
124157	NDUFC2-KCTD14
124176	ALG8
124176	KCTD21-AS1
124186	KCTD21
124186	USP35
124222	RP11-452H21.1
124250	RP11-452H21.2
124255	GAB2
124287	RP11-843A23.1
124294	NARS2
124295	COPS8P3
124295	RNU6-311P
124348	RP11-673F18.1
124567	MIR708
124589	TENM4
125634	FAM181B
125656	PRCP
125673	C11orf82
125673	PRCP
125694	PRCP
125712	RAB30
125712	RP11-113K21.1
125712	RP11-659G9.3
125712	SNORA70E
125718	RAB30-AS1
125718	RAB30
125742	PCF11
125757	ANKRD42
125757	RP11-727A23.5
125762	RP11-727A23.1
125762	RP11-727A23.7
125785	CCDC90B
125785	RP11-727A23.10
125887	RP11-160H12.2
126279	CTD-2537O9.1
126357	AP000857.3
126596	DLG2
126596	TMEM126B
126602	TMEM126A
126612	CREBZF
126613	CCDC89
126651	SYTL2
126664	AP000974.1
126664	CCDC83
126681	RP11-90K17.2
126722	PICALM
126741	RNU6-560P
126766	EED
126778	C11orf73
126804	CCDC81
126913	ME3
126949	PRSS23
126984	RP11-736K20.5
126995	FZD4
126995	RP11-736K20.6
127382	RP11-164N3.2
127382	RP11-164N3.3
127409	MIR3166
127409	RAB38
127466	CTSC
127532	GRM5-AS1
127579	RNU6-16P
127766	TYR
128067	NAALAD2
128090	CHORDC1
128128	AP002364.1
128794	FAT3
128811	RP11-675M1.2
128946	RP11-203F8.1
129013	MTNR1B
129013	RP11-676F20.1
129075	SLC36A4
129114	CCDC67
129178	SMCO4
129204	KIAA1731
129229	KIAA1731
129229	SCARNA9
129232	SNORA1
129232	SNORA25
129232	SNORA32
129232	SNORD6
129233	MIR1304
129233	SNORA18
129233	SNORA40
129233	SNORA8
129233	SNORD5
129233	TAF1D
129236	C11orf54
129236	TAF1D
129245	MED17
129245	TAF1D
129263	VSTM5
129310	HEPHL1
129342	PANX1
129395	FOLR4
129430	GPR83
129452	MIR548L
129454	RP11-685N10.1
129457	ANKRD49
129457	MRE11A
129468	FUT4
129468	PIWIL4
129518	AMOTL1
129528	RP11-867G2.8
129581	RP11-856F16.2
129593	CWC15
129593	KDM4D
129615	KDM4E
129636	ENDOD1
129654	RP11-712B9.2
129689	RP11-712B9.2
129689	SESN3
129876	CEP57
129876	FAM76B
129921	MTMR2
130040	MAML2
130040	MIR1260B
130059	CCDC82
130059	JRKL
130555	AP003730.1
130913	CNTN5
131458	ARHGAP42
131458	CTD-2383M3.1
131561	TMEM133
131870	TRPC6
131888	ANGPTL5
131888	KIAA1377
131923	C11orf70
131934	YAP1
131980	RP11-864G5.3
132001	BIRC3
132001	RNU6-952P
132009	BIRC2
132035	RP11-315O6.1
132035	TMEM123
132039	RP11-315O6.2
132039	TMEM123
132059	MMP7
132085	MMP20
132085	RP11-817J15.2
132092	MMP20
132111	RP11-817J15.3
132115	MMP27
132121	MMP8
132136	MMP10
132143	MMP1
132175	RNU7-159P
132197	MMP13
132242	DCUN1D5
132246	DYNC2H1
132530	RP11-617B3.2
132561	DDI1
132561	PDGFD
132597	PDGFD
132839	CASP12
132839	RP11-693N9.2
132879	CASP1
132879	CASP5
132918	CARD16
132918	CARD17
132918	CASP1
132926	CARD18
133064	GRIA4
133134	RNU4-55P
133188	RNU6-277P
133205	MSANTD4
133220	AASDHPPT
133220	KBTBD3
133231	RP11-677I18.3
133552	GUCY1A2
133667	CWF19L2
133703	ALKBH8
133712	AP000889.3
133712	ELMOD1
133772	AP001024.1
133809	RAB39A
133809	SLC35F2
133831	CUL5
133868	ACAT1
133868	RP11-144G7.2
133907	ATM
133907	NPAT
133981	AP005718.1
133981	C11orf65
133987	KDELC2
134023	EXPH5
134048	DDX10
134297	C11orf87
134503	ZC3H12C
134557	RDX
134598	FDX1
134690	ARHGAP20
134859	C11orf53
134870	COLCA1
134870	COLCA2
134889	RNU2-60P
134906	POU2AF1
134906	RP11-794P6.2
134906	RP11-794P6.3
134921	BTG4
134921	C11orf88
134921	MIR34B
134921	MIR34C
134923	RP11-794P6.6
134928	LAYN
134947	SIK2
135010	PPP2R1B
135045	ALG9
135045	C11orf1
135045	FDXACB1
135046	C11orf1
135046	FDXACB1
135051	C11orf52
135051	CRYAB
135051	HSPB2-C11orf52
135051	HSPB2
135054	C11orf52
135054	CRYAB
135055	DIXDC1
135055	RNA5SP351
135082	DLAT
135094	C11orf57
135094	PIH1D2
135100	SDHD
135100	TIMM8B
135124	IL18
135126	SDHD
135126	TEX12
135128	BCO2
135128	RP11-356J5.4
135142	PTS
135142	RPS12P21
135147	AP002884.1
135147	AP002884.2
135147	PLET1
135170	RNU6-44P
135235	snosnR66
135351	NCAM1
135351	RP11-629G13.1
135356	RNU7-187P
135456	NCAM1-AS1
135456	NCAM1
135467	RP11-839D17.3
135467	TTC12
135485	ANKK1
135490	RP11-159N11.3
135560	TMPRSS5
135587	RP11-667M19.2
135587	RP11-667M19.4
135587	ZW10
135588	CLDN25
135602	RNU6-1107P
135609	USP28
135613	HTR3B
135625	HTR3A
135650	ZBTB16
135654	AP000908.1
135697	NNMT
135737	RP11-64D24.2
135750	RP11-64D24.4
135753	C11orf71
135753	RBM7
135753	RP11-212D19.4
135763	REXO2
135809	NXPE1
135820	NXPE4
135833	NXPE2
135969	ACA59
136087	AP000462.1
136121	CADM1
136484	AP006216.10
136484	AP006216.11
136484	BUD13
136490	APOA5
136490	ZNF259
136495	AP006216.5
136496	APOA1-AS
136496	APOA4
136496	APOC3
136497	APOA1
136563	AP000936.4
136563	SIK3
136573	PAFAH1B2
136573	RP11-109L13.5
136587	SIDT2
136589	TAGLN
136593	PCSK7
136593	RNF214
136602	SCARNA11
136613	BACE1
136613	CEP164
136614	AP000892.4
136614	CEP164
136740	DSCAML1
136740	RP11-728F11.3
136742	FXYD2
136742	RP11-728F11.4
136750	FXYD6
136750	FXYD6-FXYD2
136762	TMPRSS13
136779	IL10RA
136806	TMPRSS4
136830	SCN4B
136835	SCN2B
136843	AMICA1
136851	MPZL3
136857	MPZL2
136871	CD3E
136877	CD3D
136877	CD3G
136878	UBE4A
136897	ATP5L
136897	RP11-770J1.5
136908	KMT2A
136908	RP11-770J1.4
136932	TTC36
136933	RP11-770J1.3
136933	TMEM25
136940	ARCN1
136940	IFT46
136948	RNU6-1157P
136951	PHLDB1
136958	AP002954.3
136962	TREH
136966	AP002954.4
136984	DDX6
137008	CXCR5
137008	RP11-158I9.5
137016	BCL9L
137016	RN7SL688P
137016	UPK2
137021	FOXR1
137021	UPK2
137025	CCDC84
137025	RN7SL529P
137025	RP11-110I1.12
137026	CCDC84
137026	RP11-110I1.11
137026	RP11-110I1.5
137026	RPL23AP64
137028	MIR3656
137028	RPS25
137028	TRAPPC4
137030	SLC37A4
137030	TRAPPC4
137031	HYOU1
137031	RP11-110I1.6
137034	HMBS
137034	VPS11
137035	C2CD2L
137035	DPAGT1
137035	H2AFX
137035	HMBS
137038	C2CD2L
137038	DPAGT1
137041	HINFP
137048	ABCG4
137050	AP002956.1
137050	NLRX1
137052	PDZD3
137054	CBL
137054	CCDC153
137086	RNU6-262P
137096	ACA64
137096	MCAM
137097	C1QTNF5
137097	RNF26
137097	RP11-334E6.10
137098	C1QTNF5
137098	MFRP
137106	RP11-334E6.3
137106	USP2-AS1
137106	USP2
137110	THY1
137161	RP11-196E1.3
137168	RNU6-1123P
137174	CTD-2523D13.1
137179	CTD-2523D13.2
137179	PVRL1
137250	RP11-831A10.1
137295	AP000679.2
137297	TRIM29
137303	OAF
137309	POU2F3
137331	TMEM136
137336	ARHGEF12
137394	AP002348.1
137394	GRIK4
137504	RP11-640N11.2
137530	TBCEL
137551	TECTA
137606	SC5D
137654	RP11-730K11.1
137654	SORL1
137801	RNU6-256P
137832	MIR125B1
137837	BLID
137837	RP11-166D19.1
137848	MIRLET7A2
137850	MIR100
137887	RP11-716H6.2
137890	RP11-716H6.1
137978	RNU6-592P
137994	UBASH3B
138050	CRTAM
138063	C11orf63
138096	BSX
138107	SNORD14E
138108	HSPA8
138108	SNORD14D
138111	CLMP
138111	HSPA8
138147	CTD-2216M2.1
138149	CLMP
138209	AP000783.1
138235	GRAMD1B
138260	SCN3B
138295	ZNF202
138299	OR6X1
138315	OR6M1
138346	TMEM225
138349	OR8D4
138362	OR4D5
138363	OR6T1
138376	OR10S1
138388	OR10G4
138394	OR10G7
138420	VWA5A
138443	OR10D3
138494	OR8D1
138497	OR8D2
138527	OR8B2
138527	OR8C1P
138532	OR8B3
138532	OR8X1P
138536	OR8B4
138540	OR8B8
138575	OR8B12
138575	RP11-728D14.6
138581	OR8A1
138595	PANX3
138603	TBRG1
138617	SIAE
138617	SPA17
138619	SIAE
138629	NRGN
138630	ESAM
138630	RP11-677M14.2
138630	RP11-677M14.3
138630	VSIG2
138641	MSANTD2
138641	RP11-677M14.7
138661	ROBO3
138664	RP11-664I21.5
138665	RP11-664I21.6
138668	ROBO4
138673	HEPN1
138680	HEPACAM
138687	CCDC15
138725	SLC37A2
138739	TMEM218
138748	RP11-687M24.4
138757	PKNOX2
138757	RP11-687M24.5
138786	RP11-687M24.8
138850	AP000708.1
138850	FEZ1
138875	EI24
138876	EI24
138876	RNU6-1156P
138879	STT3A-AS1
138879	STT3A
138886	CHEK1
138893	CHEK1
138893	RNU2-35P
138900	ACRV1
138939	PATE2
138974	HYLS1
138982	DDX25
138982	PUS3
138997	RP11-680F20.9
139001	RP11-680F20.5
139001	RP11-680F20.9
139002	RP11-680F20.4
139004	RP11-680F20.6
139023	CDON
139050	RP11-50B3.2
139060	FAM118B
139060	RP11-50B3.4
139060	RPUSD4
139062	RNU4-86P
139085	FOXRED1
139085	SRPR
139090	RP11-712L6.5
139090	RP11-712L6.7
139090	TIRAP
139091	DCPS
139091	RP11-712L6.5
139098	ST3GAL4
139140	KIRREL3-AS1
139162	RP11-115C10.1
139268	RP11-688I9.2
139272	KIRREL3-AS3
139272	KIRREL3
139273	AP002833.1
139273	KIRREL3
139773	RP11-1007G5.2
139778	ETS1
139810	FLI1
139810	RP11-744N12.3
139812	FLI1
139812	SENCR
139863	KCNJ1
139871	KCNJ5
139874	C11orf45
139880	TP53AIP1
139891	RNU6-876P
139992	ARHGAP32
140021	BARX2
140184	NFRKB
140208	LINC00167
140208	PRDM10
140226	AP003041.2
140226	APLP2
140256	ST14
140300	RP11-121M22.1
140300	ZBTB44
140327	ADAMTS8
140331	ADAMTS15
140395	C11orf44
140449	RP11-890B15.2
140469	SNX19
140536	AP002806.1
140676	AP003025.2
140715	AP003039.3
140715	NTM
140782	AP004372.1
141374	SPATA19
141400	AP000911.1
141400	IGSF9B
141427	JAM3
141488	NCAPD3
141488	RP11-700F16.2
141488	RP11-700F16.3
141503	NCAPD3
141503	VPS26B
141512	ACAD8
141512	THYN1
141520	GLB1L3
141541	GLB1L2
141785	RP11-598F7.4
141789	RP11-598F7.5
141795	RP11-283I3.1
141795	RP11-283I3.2
141795	SLC6A12
141796	SLC6A12
141796	SLC6A13
141804	SLC6A13
141861	B4GALNT3
141890	RNU7-103P
141890	RP5-1154L15.1
